#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              ElecIon             BlockWeight         BlockCPU            AcceptRatio         
         0   -2.9071581025e+01    8.5017235956e+02   -5.5966123833e+01    2.6894542808e+01    1.2444436205e+01    3.4507764181e+00   -7.1861336456e+01    3.2000000000e+02    4.0033012629e-03    7.8072916667e-01
         1   -2.8979484537e+01    8.4774786049e+02   -6.0743834546e+01    3.1764350009e+01    1.2872569093e+01    3.4507764181e+00   -7.7067180057e+01    3.2000000000e+02    3.6128759384e-03    7.7369791667e-01
         2   -2.9011702769e+01    8.4622422581e+02   -5.6166300015e+01    2.7154597246e+01    1.2615978149e+01    3.4507764181e+00   -7.2233054583e+01    3.2000000000e+02    2.4584084749e-03    7.8033854167e-01
         3   -2.9048770358e+01    8.4940192356e+02   -5.7560065138e+01    2.8511294780e+01    1.2694284465e+01    3.4507764181e+00   -7.3705126021e+01    3.2000000000e+02    2.4149864912e-03    7.8632812500e-01
         4   -2.9092306530e+01    8.5069281938e+02   -5.9728641166e+01    3.0636334636e+01    1.2627792536e+01    3.4507764181e+00   -7.5807210121e+01    3.2000000000e+02    2.4054795504e-03    7.7486979167e-01
         5   -2.9065610550e+01    8.5121487913e+02   -5.8794898974e+01    2.9729288425e+01    1.2392156931e+01    3.4507764181e+00   -7.4637832324e+01    3.2000000000e+02    4.6772360802e-03    7.8450520833e-01
         6   -2.9144532642e+01    8.5399308678e+02   -5.8816550989e+01    2.9672018347e+01    1.2673490120e+01    3.4507764181e+00   -7.4940817527e+01    3.2000000000e+02    2.3652464151e-03    7.8281250000e-01
         7   -2.8985937910e+01    8.5370979497e+02   -6.7886672566e+01    3.8900734655e+01    1.3419386143e+01    3.4507764181e+00   -8.4756835127e+01    3.2000000000e+02    5.3960829973e-03    7.6731770833e-01
         8   -2.9333648881e+01    8.6359318336e+02   -5.9952261041e+01    3.0618612160e+01    1.2505994011e+01    3.4507764181e+00   -7.5909031470e+01    3.2000000000e+02    5.2274018526e-03    7.8242187500e-01
         9   -2.9061582832e+01    8.4960637315e+02   -5.6205252787e+01    2.7143669955e+01    1.2522130090e+01    3.4507764181e+00   -7.2178159295e+01    3.2000000000e+02    2.1929591894e-03    7.8151041667e-01
        10   -2.8948471213e+01    8.4568948393e+02   -5.8093026295e+01    2.9144555082e+01    1.2338793559e+01    3.4507764181e+00   -7.3882596272e+01    3.2000000000e+02    4.0456801653e-03    7.7434895833e-01
        11   -2.9129878754e+01    8.5587388446e+02   -6.4784950297e+01    3.5655071543e+01    1.2692782828e+01    3.4507764181e+00   -8.0928509543e+01    3.2000000000e+02    2.4796575308e-03    7.8151041667e-01
        12   -2.9122949217e+01    8.5285926700e+02   -6.1920260455e+01    3.2797311238e+01    1.2397165681e+01    3.4507764181e+00   -7.7768202555e+01    3.2000000000e+02    2.3957937956e-03    7.7630208333e-01
        13   -2.9062630448e+01    8.5139738874e+02   -5.3204351382e+01    2.4141720934e+01    1.2306375934e+01    3.4507764181e+00   -6.8961503734e+01    3.2000000000e+02    2.4425536394e-03    7.7460937500e-01
        14   -2.9014473545e+01    8.4845171837e+02   -5.5850007937e+01    2.6835534392e+01    1.2629006329e+01    3.4507764181e+00   -7.1929790684e+01    3.2000000000e+02    2.4265050888e-03    7.8476562500e-01
        15   -2.9260662448e+01    8.6132781369e+02   -5.6949190588e+01    2.7688528140e+01    1.2751789161e+01    3.4507764181e+00   -7.3151756168e+01    3.2000000000e+02    2.4045854807e-03    7.6901041667e-01
        16   -2.9272949848e+01    8.6121235016e+02   -6.0136121234e+01    3.0863171386e+01    1.2547985838e+01    3.4507764181e+00   -7.6134883490e+01    3.2000000000e+02    2.3923069239e-03    7.7434895833e-01
        17   -2.8999957990e+01    8.4817114626e+02   -6.1330444715e+01    3.2330486725e+01    1.2484120564e+01    3.4507764181e+00   -7.7265341697e+01    3.2000000000e+02    2.3916810751e-03    7.7838541667e-01
        18   -2.9109184373e+01    8.5200519896e+02   -5.7016689417e+01    2.7907505044e+01    1.2211008311e+01    3.4507764181e+00   -7.2678474146e+01    3.2000000000e+02    2.4154782295e-03    7.8515625000e-01
        19   -2.8956369078e+01    8.4284509507e+02   -5.8305663143e+01    2.9349294065e+01    1.2416405757e+01    3.4507764181e+00   -7.4172845318e+01    3.2000000000e+02    2.4301856756e-03    7.7695312500e-01
        20   -2.9114197040e+01    8.5187551123e+02   -6.2630201976e+01    3.3516004936e+01    1.2526971322e+01    3.4507764181e+00   -7.8607949716e+01    3.2000000000e+02    2.3982673883e-03    7.8007812500e-01
        21   -2.8991169678e+01    8.5784885366e+02   -6.0417155679e+01    3.1425986001e+01    1.2496420214e+01    3.4507764181e+00   -7.6364352311e+01    3.2000000000e+02    2.4001747370e-03    7.7916666667e-01
        22   -2.8504284034e+01    8.2644055322e+02   -6.4106625776e+01    3.5602341742e+01    1.2936999285e+01    3.4507764181e+00   -8.0494401480e+01    3.2000000000e+02    2.3967027664e-03    7.8476562500e-01
        23   -2.9176433841e+01    8.5612855923e+02   -5.9913152607e+01    3.0736718765e+01    1.2327000398e+01    3.4507764181e+00   -7.5690929423e+01    3.2000000000e+02    2.4154037237e-03    7.8372395833e-01
        24   -2.9085361934e+01    8.5122774436e+02   -5.9585262898e+01    3.0499900964e+01    1.2281516235e+01    3.4507764181e+00   -7.5317555551e+01    3.2000000000e+02    2.3745298386e-03    7.7356770833e-01
        25   -2.9129269509e+01    8.5354770041e+02   -5.8614099395e+01    2.9484829886e+01    1.2240824325e+01    3.4507764181e+00   -7.4305700139e+01    3.2000000000e+02    2.4013668299e-03    7.7786458333e-01
        26   -2.9337638588e+01    8.6606318037e+02   -5.4925756691e+01    2.5588118103e+01    1.2146918746e+01    3.4507764181e+00   -7.0523451856e+01    3.2000000000e+02    2.4179965258e-03    7.8841145833e-01
