#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              ElecIon             BlockWeight         BlockCPU            AcceptRatio         
         0   -2.9277684385e+01    8.5744800179e+02   -5.9620560695e+01    3.0342876311e+01    1.2233950781e+01    3.4507764181e+00   -7.5305287895e+01    2.0452000000e+04    1.0900105536e-01    9.7766851308e-01
         1   -2.9295819815e+01    8.5850480519e+02   -5.8829337518e+01    2.9533517703e+01    1.2218664394e+01    3.4507764181e+00   -7.4498778330e+01    2.0473000000e+04    1.1035902798e-01    9.7930028746e-01
         2   -2.9290558702e+01    8.5819858099e+02   -5.9011199647e+01    2.9720640945e+01    1.2208765544e+01    3.4507764181e+00   -7.4670741610e+01    2.0495000000e+04    1.0837021470e-01    9.7794945554e-01
         3   -2.9291338998e+01    8.5824549407e+02   -5.9094377748e+01    2.9803038750e+01    1.2225673031e+01    3.4507764181e+00   -7.4770827197e+01    2.0562000000e+04    1.0700660944e-01    9.7878026773e-01
         4   -2.9281773026e+01    8.5768492566e+02   -5.9260159475e+01    2.9978386448e+01    1.2208361021e+01    3.4507764181e+00   -7.4919296913e+01    2.0567000000e+04    1.2920360267e-01    9.7815233378e-01
         5   -2.9288304692e+01    8.5806690211e+02   -5.8710527578e+01    2.9422222886e+01    1.2211849678e+01    3.4507764181e+00   -7.4373153675e+01    2.0589000000e+04    6.3262322545e-01    9.7897931923e-01
         6   -2.9296879367e+01    8.5857210780e+02   -5.8522073777e+01    2.9225194410e+01    1.2190696923e+01    3.4507764181e+00   -7.4163547119e+01    2.0561000000e+04    1.0728068650e-01    9.7880455279e-01
         7   -2.9294159647e+01    8.5840897146e+02   -5.9087311173e+01    2.9793151526e+01    1.2190584582e+01    3.4507764181e+00   -7.4728672173e+01    2.0561000000e+04    1.0682860017e-01    9.7882865311e-01
         8   -2.9290596870e+01    8.5820231685e+02   -5.8596229060e+01    2.9305632190e+01    1.2160729733e+01    3.4507764181e+00   -7.4207735211e+01    2.0571000000e+04    1.1132660508e-01    9.7854959857e-01
         9   -2.9293304354e+01    8.5835543158e+02   -5.8434741805e+01    2.9141437451e+01    1.2130014047e+01    3.4507764181e+00   -7.4015532271e+01    2.0530000000e+04    1.0863953829e-01    9.7835020689e-01
